date,tid,open,high,low,close,volume,mid,range,fac0,avg,s3,s7,s14,s21,s35,s49,s75,s100,s150,s200,s300,s400,s500,s600,s800,s1000,s1500,s2000,s3000,ma_close,ub,lb
2019-06-20/11:00:00,1,2951.57,2963.38,2947.08,2960.46,3109235200,2955.23,16.3,273.158713,313.86261,1709.222378,1118.948704,791.2162162,646.0253353,500.409073,422.9228571,341.8444756,296.046,241.7205468,209.3361341,170.9222378,148.023,132.3957961,120.8602734,104.6680671,93.61796522,76.43874851,66.19789805,54.05035742,2904.124922,161.583806,-128.455202
2019-06-20/10:30:00,1,2930.03,2955.44,2928.2,2951.05,3912252000,2941.82,27.24,292.019381,292.019381,1703.789512,1115.392058,788.7012879,643.971905,498.8184927,421.5785714,340.7579024,295.105,240.9522235,208.6707467,170.3789512,147.5525,131.9749681,120.4761118,104.3353733,93.32039489,76.19578336,65.98748405,53.87855511,2902.510561,156.606464,-128.455202
2019-06-20/10:00:00,1,2917.33,2929.53,2915.09,2929.4,5433221600,2922.31,14.44,174.306261,-174.21232,1691.289879,1107.209127,782.9150821,639.2474877,495.1589748,418.4857143,338.2579757,292.94,239.1845084,207.1398605,169.1289879,146.47,131.0067507,119.5922542,103.5699302,92.63576178,75.63678276,65.50337533,53.483282,2901.385799,145.368578,-128.455202
2019-06-19/15:00:00,1,2921.56,2923.93,2916.44,2917.8,2743966400,2920.185,7.49,-165.34094,-143.171104,1684.592615,1102.824739,779.8148517,636.7161601,493.1982169,416.8285714,336.9185231,291.78,238.2373724,206.3196166,168.4592615,145.89,130.4879829,119.1186862,103.1598083,92.26893757,75.33727205,65.24399145,53.27149594,2900.57984,145.368578,-127.620467
2019-06-19/14:30:00,1,2929.43,2929.43,2920.77,2921.43,1920716800,2925.1,8.66,-180.957749,-57.927025,1686.688397,1104.19675,780.78501,637.5082911,493.8117989,417.3471429,337.3376794,292.143,238.5337606,206.5762964,168.6688397,146.0715,130.6503214,119.2668803,103.2881482,92.38372825,75.43099825,65.32516072,53.33777037,2899.710178,145.368578,-128.610797
2019-06-19/14:00:00,1,2935.91,2936.3,2928.3,2928.72,1571460800,2932.3,8,-150.406118,162.727185,1690.89728,1106.952111,782.7333444,639.0990995,495.0440338,418.3885714,338.1794561,292.872,239.1289866,207.0917772,169.089728,146.436,130.9763401,119.5644933,103.5458886,92.61425829,75.61922524,65.48817007,53.47086695,2898.63127,145.368578,-138.311966
2019-06-19/13:30:00,1,2933.64,2939.01,2932.75,2936.11,1992635200,2935.88,6.26,184.324953,230.072301,1695.163899,1109.745269,784.708405,640.7117297,496.2931718,419.4442857,339.0327798,293.611,239.7323776,207.6143291,169.5163899,146.8055,131.306831,119.8661888,103.8071646,92.84795061,75.81003422,65.65341549,53.60578928,2897.364769,143.517295,-138.311966
2019-06-19/11:30:00,1,2924.38,2934.12,2922.91,2933.64,1702021600,2928.515,11.21,-153.74209,170.483829,1693.737844,1108.811697,784.0482697,640.1727315,495.8756656,419.0914286,338.7475687,293.364,239.530703,207.4396738,169.3737844,146.682,131.1963692,119.7653515,103.7198369,92.76984235,75.74625909,65.59818462,53.56069345,2896.139618,141.496313,-138.311966
2019-06-19/11:00:00,1,2932.59,2933.06,2924.28,2924.69,1669134400,2928.67,8.78,-148.96143,240.137621,1688.570559,1105.428915,781.6562816,638.2196814,494.3628395,417.8128571,337.7141118,292.469,238.7999385,206.8068132,168.8570559,146.2345,130.7961131,119.3999693,103.4034066,92.4868185,75.51517109,65.39805653,53.39728956,2895.015248,139.315939,-138.311966
2019-06-19/10:30:00,1,2929.18,2934.8,2925.93,2932.65,2812024800,2930.365,8.87,-240.817401,309.44923,1693.166267,1108.437512,783.7836811,639.9566958,495.708325,418.95,338.6332534,293.265,239.4498698,207.3696702,169.3166267,146.6325,131.1520951,119.7249349,103.6848351,92.7385358,75.7206974,65.57604754,53.54261861,2893.852206,134.949071,-138.311966
2019-06-19/10:00:00,1,2944.12,2953.33,2926.89,2929.92,8663737600,2940.11,26.44,376.215832,390.38931,1691.590101,1107.405669,783.0540579,639.360961,495.2468708,418.56,338.3180201,292.992,239.2269662,207.17663,169.1590101,146.496,131.0300058,119.6134831,103.588315,92.65220562,75.6502091,65.51500289,53.49277586,2892.505362,128.237545,-138.311966
2019-06-18/15:00:00,1,2890.22,2892.8,2886,2890.16,2091195200,2889.4,6.8,153.06081,93.521259,1668.634654,1092.377801,772.4277509,630.6846176,488.5262042,412.88,333.7269308,289.016,235.9805758,204.3651735,166.8634654,144.508,129.2518845,117.9902879,102.1825867,91.39488402,74.62361032,64.62594226,52.76686089,2891.78632,124.861744,-138.311966
2019-06-18/14:30:00,1,2885.8,2891.18,2881.53,2889.72,1550900000,2886.355,9.65,141.613539,8.300171,1668.38062,1092.211497,772.310156,630.5886018,488.4518306,412.8171429,333.676124,288.972,235.94465,204.3340608,166.838062,144.486,129.2322071,117.972325,102.1670304,91.38097,74.61224957,64.61610356,52.75882763,2891.914992,127.528419,-138.311966
2019-06-18/14:00:00,1,2885.09,2887.52,2881.85,2885.48,1413448800,2884.685,5.67,-135.461132,-147.28922,1665.932655,1090.608928,771.1769683,629.6633579,487.7351398,412.2114286,333.1865309,288.548,235.5984554,204.0342475,166.5932655,144.274,129.0425886,117.7992277,102.0171237,91.24688943,74.50277324,64.52129428,52.68141617,2892.117888,133.853614,-138.311966
2019-06-18/13:30:00,1,2889.98,2890.68,2884.15,2885.14,1067134400,2887.415,6.53,-160.119349,67.097812,1665.736356,1090.48042,771.0860995,629.5891638,487.6776693,412.1628571,333.1472711,288.514,235.5706945,204.0102059,166.5736356,144.257,129.0273833,117.7853473,102.0051029,91.23613768,74.49399448,64.51369165,52.67520865,2892.304562,133.853614,-132.494464
2019-06-18/11:30:00,1,2892.94,2896.47,2888.59,2889.98,1144369600,2892.53,7.88,177.923882,215.063555,1668.530731,1092.309768,772.3796439,630.6453384,488.4957786,412.8542857,333.7061462,288.998,235.9658789,204.3524455,166.8530731,144.499,129.2438347,117.9829394,102.1762228,91.38919192,74.61896274,64.62191734,52.76357456,2892.367951,133.83222,-132.494464
2019-06-18/11:00:00,1,2886.27,2898.33,2883.12,2893.2,1713353600,2890.725,15.21,207.066898,164.999785,1670.389799,1093.526813,773.2402251,631.348,489.040058,413.3142857,334.0779598,289.32,236.2287908,204.5801339,167.0389799,144.66,129.3878375,118.1143954,102.290067,91.49101726,74.70210278,64.69391873,52.82236345,2892.376913,132.274565,-132.494464
2019-06-18/10:30:00,1,2879.63,2887.92,2877.71,2885.71,1814973600,2882.815,10.21,-207.303666,-212.625664,1666.065445,1090.695859,771.2384384,629.713548,487.7740169,412.2442857,333.2130891,288.571,235.6172349,204.050511,166.6065445,144.2855,129.0528745,117.8086174,102.0252555,91.25416267,74.50871181,64.52643723,52.68561538,2892.534641,130.715734,-132.494464
2019-06-18/10:00:00,1,2891.09,2895.18,2874.49,2879.41,3975156000,2884.835,20.69,-207.303666,-164.420746,1662.428139,1088.314683,769.5546926,628.3387753,486.7091225,411.3442857,332.4856277,287.941,235.102842,203.6050337,166.2428139,143.9705,128.7711299,117.551421,101.8025168,91.05493917,74.34604651,64.38556495,52.57059364,2892.783115,130.715734,-130.692937
2019-06-17/15:00:00,1,2887.15,2887.96,2882.65,2887.62,2054568000,2885.305,5.31,-164.635933,-90.146729,1667.168184,1091.417772,771.7489074,630.1303442,488.0968658,412.5171429,333.4336369,288.762,235.7731857,204.1855683,166.7168184,144.381,129.1382923,117.8865929,102.0927842,91.31456217,74.5580278,64.56914613,52.72048705,2892.988248,130.715734,-130.800678
2019-06-17/14:30:00,1,2890.87,2895.68,2887,2887.53,1409190400,2891.34,8.68,162.41465,146.932238,1667.116223,1091.383755,771.7248539,630.1107046,488.081653,412.5042857,333.4232446,288.753,235.7658372,204.1792044,166.7116223,144.3765,129.1342673,117.8829186,102.0896022,91.31171612,74.55570401,64.56713367,52.71884388,2893.087117,130.715734,-135.292778
2019-06-17/14:00:00,1,2884,2890.86,2883,2890.43,1268334400,2886.93,7.86,148.60958,-26.546528,1668.790539,1092.479852,772.4999115,630.7435365,488.5718425,412.9185714,333.7581077,289.043,236.0026212,204.3842654,166.8790539,144.5215,129.2639593,118.0013106,102.1921327,91.40342217,74.63058169,64.63197964,52.7717904,2893.152137,157.405156,-135.292778
2019-06-17/13:30:00,1,2880.52,2889.42,2880.23,2884.19,1154892000,2884.825,9.19,-157.118436,-210.287237,1665.187873,1090.121353,770.8322013,629.3818568,487.51709,412.0271429,333.0375746,288.419,235.4931274,203.9430307,166.5187873,144.2095,128.984898,117.7465637,101.9715154,91.20609605,74.46946558,64.492449,52.6578641,2893.311268,157.405156,-135.69374
2019-06-17/11:30:00,1,2888.49,2892,2880.12,2880.52,1205432800,2886.06,11.88,-157.118436,-165.718711,1663.068997,1088.734224,769.8513526,628.5809972,486.8967468,411.5028571,332.6137995,288.052,235.1934731,203.6835225,166.3068997,144.026,128.8207706,117.5967366,101.8417613,91.09004046,74.37470659,64.41038531,52.59085938,2893.474836,157.405156,-133.862775
2019-06-17/11:00:00,1,2888.05,2889.78,2883.98,2887.78,1500511200,2886.88,5.8,-191.515534,-178.716787,1667.26056,1091.478246,771.7916692,630.1652591,488.1239107,412.54,333.4521121,288.778,235.7862496,204.1968821,166.726056,144.389,129.1454477,117.8931248,102.098441,91.31962181,74.56215898,64.57272384,52.72340824,2893.5946,157.405156,-132.516329
2019-06-17/10:30:00,1,2901.03,2901.59,2887.69,2888.14,2258419600,2894.64,13.9,228.486537,-75.656933,1667.468406,1091.614313,771.8878832,630.2438175,488.1847619,412.5914286,333.4936813,288.814,235.8156435,204.2223379,166.7468406,144.407,129.1615474,117.9078218,102.111169,91.33100601,74.57145414,64.58077369,52.72998091,2893.56786,157.405156,-132.542377
2019-06-17/10:00:00,1,2880.42,2902.48,2877.39,2901.31,4545147600,2889.935,25.09,228.486537,-200.423844,1675.07211,1096.592105,775.4077138,633.1177471,490.4108982,414.4728571,335.0144219,290.131,236.8909695,205.1535975,167.507211,145.0655,129.7505277,118.4454848,102.5767988,91.74747798,74.91150208,64.87526384,52.97043111,2893.476,157.405156,-132.250062
2019-06-14/15:00:00,1,2886.74,2890.56,2879.66,2881.97,3920510400,2885.11,10.9,-185.731109,-254.981555,1663.906155,1089.282272,770.2388814,628.8974131,487.1418415,411.71,332.7812311,288.197,235.3118651,203.786053,166.3906155,144.0985,128.8856166,117.6559326,101.8930265,91.13589348,74.41214543,64.44280829,52.61733264,2893.515803,157.405156,-129.1297
2019-06-14/14:30:00,1,2892.62,2896.25,2886.12,2887.47,2240390400,2891.185,10.13,-193.053994,-243.290701,1667.081582,1091.361077,771.7088182,630.0976115,488.0715112,412.4957143,333.4163164,288.747,235.7609383,204.1749617,166.7081582,144.3735,129.1315841,117.8804691,102.0874809,91.30981875,74.55415482,64.56579203,52.71774844,2893.518341,157.405156,-125.322819
2019-06-14/14:00:00,1,2902.17,2904,2891.94,2892.8,1950307200,2897.97,12.06,-159.419459,-228.816802,1670.158859,1093.375628,773.1333206,631.2607129,488.9724456,413.2571429,334.0317717,289.28,236.1961309,204.5518497,167.0158859,144.64,129.3699489,118.0980655,102.2759248,91.47836815,74.69177483,64.68497445,52.81506048,2893.298127,157.405156,-121.932272
2019-06-14/13:30:00,1,2903.35,2904.12,2899.18,2901.78,1429323200,2901.65,4.94,-144.964918,-207.112518,1675.343464,1096.769748,775.5333266,633.2203095,490.4903427,414.54,335.0686928,290.178,236.9293449,205.1868316,167.5343464,145.089,129.7715467,118.4646724,102.5934158,91.76234069,74.92363743,64.88577336,52.9790121,2892.889914,157.405156,-119.128817
2019-06-14/11:30:00,1,2909.16,2909.23,2899.59,2903.15,1856880000,2904.41,9.64,-181.057289,-156.591221,1676.134434,1097.28756,775.8994745,633.519268,490.7219149,414.7357143,335.2268868,290.315,237.0412049,205.2837052,167.6134434,145.1575,129.832815,118.5206024,102.6418526,91.80566389,74.95901068,64.91640749,53.00402476,2892.355379,157.405156,-117.486359
2019-06-14/11:00:00,1,2913.52,2915.25,2905.4,2909.55,1879755200,2910.325,9.85,158.345222,5.283707,1679.829476,1099.706532,777.6099464,634.9158625,491.8037124,415.65,335.9658951,290.955,237.5637627,205.7362535,167.9829476,145.4775,130.1190317,118.7818814,102.8681268,92.00804966,75.12425797,65.05951584,53.12087224,2891.659119,157.405156,-119.769568
2019-06-14/10:30:00,1,2911.18,2913.8,2903.28,2912.81,2772932000,2908.54,10.52,-209.494433,-31.526441,1681.711638,1100.938697,778.4812181,635.6272529,492.3547529,416.1157143,336.3423275,291.281,237.8299406,205.9667703,168.1711638,145.6405,130.2648233,118.9149703,102.9833852,92.11113991,75.2084308,65.13241166,53.18039142,2890.869646,160.788014,-119.769568
2019-06-14/10:00:00,1,2913,2924.2,2910.69,2910.69,5493480800,2917.445,13.51,169.389839,228.584496,1680.487655,1100.137412,777.9146242,635.1646309,491.9964075,415.8128571,336.097531,291.069,237.6568433,205.8168637,168.0487655,145.5345,130.170014,118.8284217,102.9084318,92.04409963,75.15369264,65.08500701,53.1416857,2889.942909,160.788014,-135.582217
2019-06-13/15:00:00,1,2912.06,2916.8,2910.54,2910.74,3044555200,2913.67,6.26,134.529541,213.443989,1680.516523,1100.15631,777.9279873,635.1755418,492.0048591,415.82,336.1033045,291.074,237.6609258,205.8203992,168.0516523,145.537,130.1722501,118.8304629,102.9101996,92.04568077,75.15498363,65.08612505,53.14259857,2888.906324,159.210899,-135.582217
2019-06-13/14:30:00,1,2912.32,2916.99,2908.36,2911.18,1766910400,2912.675,8.63,160.397929,163.657232,1680.770557,1100.322615,778.0455822,635.2715577,492.0792327,415.8828571,336.1541113,291.118,237.6968516,205.8515119,168.0770557,145.559,130.1919275,118.8484258,102.925756,92.05959479,75.16634439,65.09596375,53.15063183,2887.917566,158.689016,-135.582217
2019-06-13/14:00:00,1,2906.83,2918.33,2906.06,2912.22,1689814400,2912.195,12.27,170.695902,111.549537,1681.371001,1100.715698,778.3235339,635.4985043,492.2550247,416.0314286,336.2742002,291.222,237.7817673,205.925051,168.1371001,145.611,130.2384377,118.8908836,102.9625255,92.09248247,75.19319707,65.11921885,53.16961955,2886.925334,159.813036,-135.582217
2019-06-13/13:30:00,1,2913.45,2915.91,2904.43,2906.9,2068809600,2910.17,11.48,206.538667,119.049322,1678.299498,1098.704927,776.9017041,634.3375851,491.3557806,415.2714286,335.6598995,290.69,237.3473911,205.5488702,167.8299498,145.345,130.0005201,118.6736956,102.7744351,91.9242493,75.05583526,65.00026004,53.07249008,2885.945956,161.701446,-135.582217
2019-06-13/11:30:00,1,2899.24,2912.82,2895.52,2912.82,2207575200,2904.17,17.3,218.003828,-76.748832,1681.717411,1100.942476,778.4838907,635.629435,492.3564433,416.1171429,336.3434822,291.282,237.8307571,205.9674774,168.1717411,145.641,130.2652705,118.9153785,102.9837387,92.11145614,75.208689,65.13263526,53.180574,2885.065807,193.201767,-135.582217
2019-06-13/11:00:00,1,2891.85,2900.53,2890.07,2898.86,2213426400,2895.3,10.46,174.275862,-200.08095,1673.657601,1095.666092,774.7529237,632.5831133,489.9967726,414.1228571,334.7315203,289.886,236.6909279,204.9803564,167.3657601,144.943,129.6409603,118.3454639,102.4901782,91.67000218,74.84824335,64.82048017,52.92570043,2884.392183,193.201767,-135.694037
2019-06-13/10:30:00,1,2897.91,2898.88,2885.95,2891.92,2912904400,2892.415,12.93,-205.486675,-257.453916,1669.65079,1093.043019,772.8981307,631.0686811,488.8236985,413.1314286,333.9301581,289.192,236.1242792,204.4896243,166.965079,144.596,129.3305941,118.0621396,102.2448121,91.45054011,74.66905332,64.66529705,52.79899395,2883.877335,193.201767,-132.998027
2019-06-13/10:00:00,1,2905.29,2906.2,2896.02,2898.68,5391783600,2901.11,10.18,-204.56463,-224.656974,1673.553678,1095.598059,774.7048167,632.5438341,489.966347,414.0971429,334.7107357,289.868,236.6762309,204.9676284,167.3553678,144.934,129.6329105,118.3381155,102.4838142,91.66431008,74.84359577,64.81645525,52.9224141,2883.246705,193.201767,-129.94189
2019-06-12/15:00:00,1,2914.03,2916.02,2908.94,2909.38,2759574400,2912.48,7.08,-147.006433,-8.883976,1679.731326,1099.642278,777.564512,634.8787655,491.7749771,415.6257143,335.9462652,290.938,237.5498823,205.7242327,167.9731326,145.469,130.111429,118.7749411,102.8621164,92.00267379,75.11986859,65.05571452,53.11776848,2882.275377,193.201767,-130.791926
2019-06-12/14:30:00,1,2911.94,2919.24,2910.61,2914.31,2030336000,2914.925,8.63,177.979784,-18.301451,1682.577663,1101.505643,778.8821099,635.9545797,492.6082992,416.33,336.5155326,291.431,237.9524151,206.0728363,168.2577663,145.7155,130.3319054,118.9762075,103.0364182,92.15857408,75.24716064,65.16595268,53.20777755,2881.059372,193.201767,-134.959129
2019-06-12/14:00:00,1,2904.62,2913.9,2904.13,2912.47,1723483200,2909.015,9.77,144.865096,-120.465209,1681.515339,1100.810189,778.3903492,635.5530588,492.2972825,416.0671429,336.3030677,291.247,237.8021797,205.9427287,168.1515339,145.6235,130.249618,118.9010899,102.9713644,92.10038817,75.19965204,65.12480902,53.1741839,2879.869913,193.201767,-137.449554
2019-06-12/13:30:00,1,2908.89,2910.25,2903.88,2904.75,1821848000,2907.065,6.37,-131.029439,-200.853442,1677.058194,1097.892303,776.3270924,633.8684167,490.9923643,414.9642857,335.4116389,290.475,237.1718443,205.3968423,167.7058194,145.2375,129.9043692,118.5859222,102.6984211,91.85626033,75.0003225,64.95218458,53.03323663,2878.779059,193.201767,-137.133228
2019-06-12/11:30:00,1,2908.72,2912.08,2905.8,2909.07,2196417600,2908.94,6.28,-156.008617,-145.327912,1679.552348,1099.525109,777.481661,634.8111179,491.7225776,415.5814286,335.9104695,290.907,237.5245709,205.7023124,167.9552348,145.4535,130.0975654,118.7622854,102.8511562,91.99287073,75.11186442,65.04878271,53.11210868,2877.666506,193.201767,-136.460718
2019-06-12/11:00:00,1,2916.57,2917.41,2907.3,2908,3088828000,2912.355,10.11,-191.13254,24.943674,1678.934583,1099.120688,777.1956915,634.5776248,491.5417146,415.4285714,335.7869166,290.8,237.4372057,205.626652,167.8934583,145.4,130.0497136,118.7186029,102.813326,91.95903436,75.08423714,65.02485679,53.09257324,2876.44964,193.201767,-175.13328
2019-06-12/10:30:00,1,2919.58,2924.7,2916.76,2916.76,3607371200,2920.73,7.94,166.848541,186.920111,1683.992171,1102.431656,779.5369,636.4892135,493.0224248,416.68,336.7984342,291.676,238.1524567,206.2460775,168.3992171,145.838,130.4414727,119.0762284,103.1230388,92.23604988,75.31041937,65.22073634,53.25250823,2875.029699,195.477936,-175.13328
2019-06-12/10:00:00,1,2917.22,2920.05,2911.45,2919.75,6797719200,2915.75,8.6,-183.2755,169.089165,1685.718448,1103.56177,780.3360111,637.141685,493.527827,417.1071429,337.1436897,291.975,238.3965892,206.4575024,168.5718448,145.9875,130.5751895,119.1982946,103.2287512,92.33060198,75.38762083,65.28759477,53.30709791,2873.538023,195.401981,-175.13328
2019-06-11/15:00:00,1,2925.4,2927.43,2922.85,2925.72,3438776000,2925.14,4.58,164.520844,287.124412,1689.16523,1105.818218,781.9315607,638.4444458,494.5369412,417.96,337.8330459,292.572,238.8840377,206.8796452,168.916523,146.286,130.8421761,119.4420188,103.4398226,92.51938996,75.54176557,65.42108803,53.4160947,2871.96728,193.701926,-175.13328
2019-06-11/14:30:00,1,2914.56,2926.54,2914.56,2925.41,2901086400,2920.55,11.98,215.531929,315.400599,1688.986251,1105.701049,781.8487097,638.3767983,494.4845417,417.9157143,337.7972502,292.541,238.8587263,206.8577249,168.8986251,146.2705,130.8283124,119.4293631,103.4288624,92.5095869,75.53376141,65.41415622,53.4104349,2870.311641,189.617681,-175.13328
2019-06-11/14:00:00,1,2906.62,2915.91,2904.41,2914.75,2421379200,2910.16,11.5,155.229265,302.717215,1682.831697,1101.671948,778.9997049,636.0505956,492.6826728,416.3928571,336.5663394,291.475,237.9883409,206.103949,168.2831697,145.7375,130.3515827,118.9941705,103.0519745,92.1724881,75.25852139,65.17579137,53.21581082,2868.88705,185.203354,-175.13328
